ticker,sentiment,sentiment_reasoning,news_id,source_ticker,time
IBM,positive,"IBM is mentioned as one of the major industry players in the smart city ICT infrastructure market, indicating its involvement and potential growth opportunities in this sector.",a20105d73a2bad7defd04a717d8a8ddec5d6216c0c875ba79b11f17ef77355c5,IBM,2024-08-28 03:52:00
CSCO,positive,"Cisco is mentioned as one of the major industry players in the smart city ICT infrastructure market, indicating its involvement and potential growth opportunities in this sector.",a20105d73a2bad7defd04a717d8a8ddec5d6216c0c875ba79b11f17ef77355c5,IBM,2024-08-28 03:52:00
ABBNY,positive,"ABB is mentioned as one of the major industry players in the smart city ICT infrastructure market, indicating its involvement and potential growth opportunities in this sector.",a20105d73a2bad7defd04a717d8a8ddec5d6216c0c875ba79b11f17ef77355c5,IBM,2024-08-28 03:52:00
NVDA,positive,"Nvidia, a leader in graphics processors crucial for training AI models, has contributed to the growth of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
GOOG,positive,"Alphabet, a pioneer in AI with products like Google Assistant and TensorFlow, has driven the performance of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
GOOGL,positive,"Alphabet, a pioneer in AI with products like Google Assistant and TensorFlow, has driven the performance of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
AMZN,positive,"Amazon, with its dominance in cloud computing and AI integration in logistics and consumer products, has contributed to the growth of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
MSFT,positive,"Microsoft, with its Azure AI suite, has been a key player in the AI-driven growth of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
IBM,positive,"IBM, known for its AI system IBM Watson, has also contributed to the performance of the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
CRM,positive,"Salesforce, utilizing Einstein AI to enhance CRM operations, has been a part of the AI-driven growth in the 60/40 portfolio.",fa2b189d6e3e6f7725083fb1da821848540cba4c0a4a8cb1f506d872ea9c6743,IBM,2024-08-27 14:02:00
IBM,positive,"The article mentions that IBM, a major player in the technology sector, acquired SXiQ, an Australian digital service provider, in 2021 to enhance its AI capabilities and advance its hybrid cloud offerings, indicating a positive outlook for the company's involvement in the generative AI market.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
AMZN,neutral,"The article mentions Amazon Web Services as one of the leading companies in the generative AI market, but does not provide any additional information about the company's performance or outlook.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
GOOG,neutral,"The article mentions Google LLC as one of the leading companies in the generative AI market, but does not provide any additional information about the company's performance or outlook.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
GOOGL,neutral,"The article mentions Google LLC as one of the leading companies in the generative AI market, but does not provide any additional information about the company's performance or outlook.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
ADBE,neutral,"The article mentions Adobe as one of the leading companies in the generative AI market, but does not provide any additional information about the company's performance or outlook.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
MSFT,neutral,"The article mentions Microsoft as one of the leading companies in the generative AI market, but does not provide any additional information about the company's performance or outlook.",c4c17f64669af33c7d646cc792eb38cb75b22dec397cd1ab1510ed3792d5cdc5,IBM,2024-08-26 14:00:00
ORCL,positive,"Oracle is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
IBM,positive,"IBM is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
ACN,positive,"Accenture is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
IQV,positive,"IQVIA Inc is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
CTSH,positive,"Cognizant is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
WIT,positive,"Wipro is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
MDRX,positive,"Allscripts Healthcare, LLC is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
UNH,positive,"Optum, Inc. is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
MSFT,positive,"Microsoft is mentioned as one of the top players in the life science analytics market, indicating its strong presence and potential to benefit from the market growth.",fbe4aeabb79fa32ea4ec0f456e59038ae55c10d458ece17d5dc263a775b1c45b,IBM,2024-08-26 12:00:00
IBM,neutral,"The article cites IBM's data on the average cost of data breaches, highlighting the need for comprehensive data security measures, but does not provide any additional commentary on IBM's performance or outlook.",db30bae1d0cc66c47e438a76c683abe06ee53ffea67108796485c0037bd059c1,IBM,2024-08-26 12:00:00
ACI,neutral,"Albertsons is mentioned as one of the global organizations using Normalyze's DSPM solution, but no further details are provided about the company's specific use case or benefits.",db30bae1d0cc66c47e438a76c683abe06ee53ffea67108796485c0037bd059c1,IBM,2024-08-26 12:00:00
SNOW,neutral,"Snowflake is listed as another global organization using Normalyze's DSPM solution, but no additional information is given about the company's involvement or the impact of the solution.",db30bae1d0cc66c47e438a76c683abe06ee53ffea67108796485c0037bd059c1,IBM,2024-08-26 12:00:00
INFA,neutral,"Informatica is mentioned as a global organization using Normalyze's DSPM solution, but no further details are provided about the company's use case or the benefits it has experienced.",db30bae1d0cc66c47e438a76c683abe06ee53ffea67108796485c0037bd059c1,IBM,2024-08-26 12:00:00
IBM,positive,"The article highlights IBM Corporation as a major participant in the artificial intelligence as a service market, and mentions their recent demonstration of cutting-edge AI research, indicating their technological advancements and potential growth in this space.",6c54c63bda3551e1c21b7c414ae0385ee224da890f423b32961320e5add83655,IBM,2024-08-26 09:00:00
FICO,positive,"The article lists Fair Isaac Corporation as a major player in the artificial intelligence as a service market, indicating their involvement and potential growth in this industry.",6c54c63bda3551e1c21b7c414ae0385ee224da890f423b32961320e5add83655,IBM,2024-08-26 09:00:00
CRM,positive,"The article lists Salesforce, Inc. as one of the major artificial intelligence as a service market participants, suggesting their significant presence and potential in this industry.",6c54c63bda3551e1c21b7c414ae0385ee224da890f423b32961320e5add83655,IBM,2024-08-26 09:00:00
GOOG,positive,"The article mentions Google LLC as one of the major artificial intelligence as a service market participants, suggesting their significant presence and potential in this growing industry.",6c54c63bda3551e1c21b7c414ae0385ee224da890f423b32961320e5add83655,IBM,2024-08-26 09:00:00
AMD,positive,"The article mentions that the increasing integration of AI and machine learning technologies in HPC has improved computational power, which is likely to benefit companies like AMD that provide advanced computing solutions.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
HPE,neutral,"The article mentions Hewlett Packard Enterprise as a major player in the HPC market, but does not provide any additional details about the company's role or performance.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
INTC,positive,"The article highlights the growing demand for HPC technologies, which is likely to benefit companies like Intel that provide high-performance computing solutions.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
IBM,neutral,"The article lists IBM as a major player in the HPC market, but does not provide any specific information about the company's performance or outlook.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
MSFT,positive,"The article mentions that cloud-based HPC solutions are playing a key role in the growth of the HPC market, which could benefit companies like Microsoft that offer cloud computing services.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
DELL,neutral,"The article lists Dell EMC as a major player in the HPC market, but does not provide any additional details about the company's performance or outlook.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
DASTY,neutral,The article does not provide any specific information about Dassault Systems SE's role or performance in the HPC market.,97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
LNVGY,positive,"The article mentions that Lenovo announced plans to upgrade the HPC LISE system of Zuse Institute Berlin, indicating the company's involvement and investment in the HPC market.",97319737bab003b6b4e4e62224720c46513f04d63a965657338f456921edbfaa,IBM,2024-08-23 14:00:00
IBM,positive,"IBM's watsonx platform and consulting services are helping enterprises adopt AI technology, and the company has booked over $2 billion in business since launching the platform. This suggests IBM is well-positioned to capitalize on the AI boom.",34dd7f3fb55b670cbac4c528caa6ed3699e6c112a6aa19a42204bd4beef74e88,IBM,2024-08-21 22:20:00
CSCO,neutral,"Cisco is facing challenges in the hyperscale data center switch market, with original design manufacturers and Arista Networks capturing significant market share. However, the company is adapting by embracing disaggregation and seeing growth in AI-related orders, which could help offset the networking challenges.",34dd7f3fb55b670cbac4c528caa6ed3699e6c112a6aa19a42204bd4beef74e88,IBM,2024-08-21 22:20:00
IBM,positive,"IBM is listed as one of the key market players in the smart stadium industry, indicating its strong presence and potential to benefit from the market's growth.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
CSCO,positive,"Cisco Systems is also listed as a key player in the smart stadium market, suggesting its technology solutions are in high demand for enhancing connectivity and fan experiences in stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
JCI,positive,"Johnson Controls is listed as one of the major companies in the smart stadium market, suggesting its expertise in building automation and management solutions for stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
SBGSY,positive,"Schneider Electric is identified as a leading company in the smart stadium market, indicating its capabilities in providing energy management and automation solutions for stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
INTC,positive,"Intel Corporation is listed as a key player, suggesting its semiconductor and technology solutions are integral to the development of smart stadium infrastructure.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
HON,positive,"Honeywell International is mentioned as a prominent company in the smart stadium market, highlighting its expertise in building automation and security solutions.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
NXPI,positive,"NXP Semiconductors is identified as a key player, indicating its semiconductor and IoT technologies are crucial for smart stadium development.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
ERIC,positive,"Ericsson is listed as a key market player, suggesting its telecommunications and networking solutions are essential for smart stadium connectivity and infrastructure.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
FJTSY,positive,"Fujitsu is mentioned as a prominent company in the smart stadium market, highlighting its expertise in providing technology solutions and services for stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
SAP,positive,"SAP SE is identified as a key player, indicating its enterprise software and data management solutions are valuable for smart stadium operations and management.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
MSFT,positive,"Microsoft Corporation is listed as a major company in the smart stadium market, suggesting its cloud computing, software, and technology solutions are integral to the industry.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
ORCL,positive,"Oracle Corporation is mentioned as a key player, highlighting its enterprise software and data management capabilities that are crucial for smart stadium operations.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
INFY,positive,"Infosys is identified as a prominent company in the smart stadium market, indicating its IT services and consulting expertise are valuable for stadium technology solutions.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
T,positive,"AT&T is listed as a key player, suggesting its telecommunications and networking services are essential for enabling connectivity and data management in smart stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
TBB,positive,"AT&T is listed as a key player, suggesting its telecommunications and networking services are essential for enabling connectivity and data management in smart stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
TBC,positive,"AT&T is listed as a key player, suggesting its telecommunications and networking services are essential for enabling connectivity and data management in smart stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
TpA,positive,"AT&T is listed as a key player, suggesting its telecommunications and networking services are essential for enabling connectivity and data management in smart stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
TpC,positive,"AT&T is listed as a key player, suggesting its telecommunications and networking services are essential for enabling connectivity and data management in smart stadiums.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
QCOM,positive,"Qualcomm is mentioned as a prominent company in the smart stadium market, highlighting its semiconductor and wireless technology solutions that support the development of smart stadium infrastructure.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
VOD,positive,"Vodafone Group is identified as a key player, indicating its telecommunications and connectivity solutions are crucial for enabling smart stadium technologies and fan experiences.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
NOK,positive,"Nokia is listed as a major company in the smart stadium market, suggesting its networking, telecommunications, and technology solutions are integral to the industry's growth.",4dad47a74604787a176a5e2bd36be009928fc04e843ffd306285ed0850c99d50,IBM,2024-08-20 19:30:00
IBM,neutral,"The article lists International Business Machines Corp (IBM) as one of the key companies offering e-invoicing solutions, but does not provide any additional details about the company's performance or growth.",eb8274f2f39c24b6f396d089d6a7b1e98afb69adf6048da17a74097910199ed2,IBM,2024-08-19 13:44:00
AAPL,positive,"Apple is highlighted as a notable company, having generated $385.6 billion in revenue over the past 12 months, indicating its growth and success in the consumer technology industry.",243449fe78973a9fa1b019c7ddf51a795cf33507b31ba4749d3bd6dfac8c176d,IBM,2024-08-19 12:53:00
AMZN,neutral,"Amazon is not explicitly mentioned in the article, but it is noted that Whole Foods Market, a subsidiary of Amazon, has a former CEO who is a member of The Motley Fool's board of directors.",243449fe78973a9fa1b019c7ddf51a795cf33507b31ba4749d3bd6dfac8c176d,IBM,2024-08-19 12:53:00
GM,positive,"General Motors is included in the list of 1994's top revenue producers, reflecting the importance of the automobile industry at the time.",243449fe78973a9fa1b019c7ddf51a795cf33507b31ba4749d3bd6dfac8c176d,IBM,2024-08-19 12:53:00
IBM,neutral,"IBM is recommended as an option, but it is not explicitly discussed in the article.",243449fe78973a9fa1b019c7ddf51a795cf33507b31ba4749d3bd6dfac8c176d,IBM,2024-08-19 12:53:00
IBM,positive,"The article highlights IBM's strong cash flows, commitment to raising dividends annually, and its attractive dividend yield of 3.5% compared to the broader market and its tech peers. These factors make IBM a reliable and shareholder-friendly investment option.",50f72b430fa09a2f45d4769440fe43238586c3d37e29d065c9eef085c674766a,IBM,2024-08-17 15:17:00
NVDA,negative,"Nvidia's stock is trading well above its long-term valuation ratios, despite its impressive financial performance. The author believes the stock is overvalued and would only consider buying it if it experiences a significant price correction.",7615a6b9bfbd8e5073db822d79539804fc6f058032a0da196a277a043e2e1066,IBM,2024-08-17 07:33:00
IBM,positive,"IBM's focus on software, services, and AI is starting to pay off, with the company generating significant sales from its AI solutions. The author believes IBM's more stable growth story and attractive valuation make it a better investment option compared to Nvidia.",7615a6b9bfbd8e5073db822d79539804fc6f058032a0da196a277a043e2e1066,IBM,2024-08-17 07:33:00
AYAAY,positive,"Ayala Land won the most awards, 25 in total, across bronze, silver, and gold categories, making it the top winner of the competition.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank from Turkey won 13 awards, indicating its success in the competition.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, an international company, won 11 awards, a significant accomplishment.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
SDZNY,positive,"Sandoz AG from Switzerland won 7 awards, a strong showing for the company.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
WNS,positive,"WNS from India won 7 awards, demonstrating its success in the competition.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
WTKWY,positive,"Wolters Kluwer, an international company, won 7 awards, a notable achievement.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
TU,positive,"TELUS from Canada won 6 awards, a strong performance.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
MA,positive,"Mastercard from the United States won 6 awards, a strong performance.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
CSCO,positive,"Cisco Systems Inc from the United States won 5 awards, a significant accomplishment.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
TNET,positive,"TriNet from the United States won 5 awards, demonstrating its success in the competition.",d8b166935d60f42948384277246d91336236ae06e5fb4c5a7994b71de202ce94,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land received the most Stevie Awards, winning 25 awards, indicating their strong global performance and recognition.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank received 13 Stevie Awards, showcasing their achievements and success.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
IBM,positive,"IBM received 11 Stevie Awards, showcasing their achievements and success.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
SDZNY,positive,"Sandoz AG received 7 Stevie Awards, indicating their strong performance and global presence.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
WNS,positive,"WNS received 7 Stevie Awards, showcasing their achievements and success.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
WTKWY,positive,"Wolters Kluwer received 7 Stevie Awards, demonstrating their global impact and recognition.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
TU,positive,"TELUS received 6 Stevie Awards, indicating their strong performance and global presence.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
MA,positive,"Mastercard received 6 Stevie Awards, indicating their strong performance and global presence.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
CSCO,positive,"Cisco Systems Inc received 5 Stevie Awards, showcasing their achievements and success.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
TNET,positive,"TriNet received 5 Stevie Awards, demonstrating their global impact and recognition.",c45369d695004ac4aa33b7b6eaee1dce0b6f10f7edfd8256552348c6ccfc8062,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land from the Philippines Metro Manila region won the most Stevie Awards with 25 wins, indicating their outstanding achievements and recognition.",bd556eee21fb5ccc06f616b1c1b1669435762f176a6b430c1c020afcb1c75e04,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank from Istanbul, Turkey won 13 Stevie Awards, demonstrating their strong performance.",bd556eee21fb5ccc06f616b1c1b1669435762f176a6b430c1c020afcb1c75e04,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, won 11 Stevie Awards, demonstrating their strong performance across various categories.",bd556eee21fb5ccc06f616b1c1b1669435762f176a6b430c1c020afcb1c75e04,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land, based in Manila, Philippines, is the top winner, receiving the most Stevie Awards with 25 wins across gold, silver, and bronze categories.",a6f73cea2970e1ee6a36192fce6fbf93beec01bb648ffde398e820d6cddad723,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank, based in Istanbul, Turkey, is a multiple Stevie Award winner with 13 awards.",a6f73cea2970e1ee6a36192fce6fbf93beec01bb648ffde398e820d6cddad723,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, is a multiple Stevie Award winner with 11 awards.",a6f73cea2970e1ee6a36192fce6fbf93beec01bb648ffde398e820d6cddad723,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land won the overall Stevie Award, receiving a total of 25 Gold, Silver, and Bronze Stevie Awards.",a30d472a1159ca2f124445c929468ee060fab6b1c9748a19fab832b8a0f47720,IBM,2024-08-15 03:25:00
AKBTY,positive,Akbank received 13 Stevie Awards.,a30d472a1159ca2f124445c929468ee060fab6b1c9748a19fab832b8a0f47720,IBM,2024-08-15 03:25:00
IBM,positive,IBM received 11 Stevie Awards.,a30d472a1159ca2f124445c929468ee060fab6b1c9748a19fab832b8a0f47720,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land from the Philippines was the top winner, receiving 25 Stevie Awards across gold, silver, and bronze categories.",90758a9d925161244aee6cd3ed01cf2d6b6b228b46267a1ed61f6f22ef5221ac,IBM,2024-08-15 03:25:00
AKBTY,positive,Akbank from Turkey won 13 Stevie Awards.,90758a9d925161244aee6cd3ed01cf2d6b6b228b46267a1ed61f6f22ef5221ac,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, won 11 Stevie Awards.",90758a9d925161244aee6cd3ed01cf2d6b6b228b46267a1ed61f6f22ef5221ac,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land from the Philippines received the most Stevie Awards with 25 wins, indicating strong performance and recognition.",6bf3c48f5ad5f5b1c84d260b0d23788d88667344c60f86ebba153f8a8a76452e,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank from Turkey received 13 Stevie Awards, demonstrating its outstanding performance.",6bf3c48f5ad5f5b1c84d260b0d23788d88667344c60f86ebba153f8a8a76452e,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, received 11 Stevie Awards, demonstrating its outstanding performance.",6bf3c48f5ad5f5b1c84d260b0d23788d88667344c60f86ebba153f8a8a76452e,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land from the Philippines won the most Stevie Awards, indicating it was a major winner at the event.",6a82247ee9c5904a11ee9101e3f5d361d301dcc33794de12c5172f553cedfeb6,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank from Turkey was a major winner, receiving 13 Stevie Awards.",6a82247ee9c5904a11ee9101e3f5d361d301dcc33794de12c5172f553cedfeb6,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, was a major winner, receiving 11 Stevie Awards.",6a82247ee9c5904a11ee9101e3f5d361d301dcc33794de12c5172f553cedfeb6,IBM,2024-08-15 03:25:00
AYAAY,positive,"Ayala Land was the top winner, receiving 25 Stevie Awards, indicating strong performance and recognition.",0ddcb5baafbed10bc8483e011ea3d8740841c6da1c3cf481e7cefe1aa327b062,IBM,2024-08-15 03:25:00
AKBTY,positive,"Akbank from Turkey won 13 Stevie Awards, indicating its strong performance.",0ddcb5baafbed10bc8483e011ea3d8740841c6da1c3cf481e7cefe1aa327b062,IBM,2024-08-15 03:25:00
IBM,positive,"IBM, a global company, won 11 Stevie Awards, suggesting it is a successful organization.",0ddcb5baafbed10bc8483e011ea3d8740841c6da1c3cf481e7cefe1aa327b062,IBM,2024-08-15 03:25:00
VECO,positive,"The article highlights Veeco's innovative wet processing system and its collaboration with IBM, a major tech pioneer, to drive advancements in advanced packaging technology. This suggests Veeco's technology is well-positioned to meet the industry's needs.",3642b8b0447d75e6e3e47c6d7bd252fface7fbf24ab39a4d521374d409ecf16c,IBM,2024-08-14 13:00:00
IBM,positive,"IBM has selected Veeco's WaferStorm Wet Processing System for its advanced packaging R&D, indicating the company's commitment to pushing the boundaries of this critical technology. The collaboration with Veeco further strengthens IBM's position in the advanced packaging market.",3642b8b0447d75e6e3e47c6d7bd252fface7fbf24ab39a4d521374d409ecf16c,IBM,2024-08-14 13:00:00
ADBE,positive,"The article presents a positive outlook for Adobe's potential to become a trillion-dollar company by 2035, citing the company's strong growth history, its adoption of generative AI, and its ability to adapt to market changes.",00360eec13047d20b94e5abe423b06b9e4d44409d7e0ca4a4493e0e9801a5db1,IBM,2024-08-14 12:43:00
AAPL,neutral,"The article mentions Apple as a rival to Adobe in the creative software game, but does not provide a strong positive or negative sentiment towards the company.",00360eec13047d20b94e5abe423b06b9e4d44409d7e0ca4a4493e0e9801a5db1,IBM,2024-08-14 12:43:00
IBM,neutral,"The article mentions IBM as a rival to Adobe in the document management field, but does not provide a strong positive or negative sentiment towards the company.",00360eec13047d20b94e5abe423b06b9e4d44409d7e0ca4a4493e0e9801a5db1,IBM,2024-08-14 12:43:00
CLBT,positive,The article highlights Cellebrite's leadership position in the digital investigative industry and its plans to further scale its business and expand its market leadership. The addition of a seasoned executive like Troy Richardson to the board is seen as a positive move that will help the company achieve its goals.,ee38e95b067f1f60c47d00246d8faf487d4686e7d84451a00c676de8b4089428,IBM,2024-08-14 11:00:00
CLBTW,positive,The article highlights Cellebrite's leadership position in the digital investigative industry and its plans to further scale its business and expand its market leadership. The addition of a seasoned executive like Troy Richardson to the board is seen as a positive move that will help the company achieve its goals.,ee38e95b067f1f60c47d00246d8faf487d4686e7d84451a00c676de8b4089428,IBM,2024-08-14 11:00:00
DXC,neutral,"The article mentions that Troy Richardson has held senior leadership roles at DXC (formerly Computer Sciences Corporation), but does not provide any additional information about the company or its relationship to Cellebrite.",ee38e95b067f1f60c47d00246d8faf487d4686e7d84451a00c676de8b4089428,IBM,2024-08-14 11:00:00
